,Gas,Oil,Coal,Wood,LPG,Renewables
1820,0.0,0.0,572.2877062422061,8602.48345732332,0.0,0.0
1821,0.0,0.0,607.1316900139266,8683.822960199192,0.0,0.0
1822,0.0,0.0,642.772806551139,8765.93059369017,0.0,0.0
1823,0.0,0.0,679.2254177979902,8848.797804090482,0.0,0.0
1824,0.0,0.0,716.5038974571576,8932.415254965897,0.0,0.0
1825,0.0,0.0,754.6226193385193,9016.772836198716,0.0,0.0
1826,0.0,0.0,793.5959469328238,9101.859687661645,0.0,0.0
1827,0.0,0.0,833.4382271357459,9187.664265805959,0.0,0.0
1828,0.0,0.0,874.1637810109022,9274.174366357041,0.0,0.0
1829,0.0,0.0,915.7868934287188,9361.377132826905,0.0,0.0
1830,0.0,0.0,958.3218026947583,9449.259065280574,0.0,0.0
1831,0.0,0.0,1001.7826901680153,9537.80602930798,0.0,0.0
1832,0.0,0.0,1046.183669873225,9627.00326519705,0.0,0.0
1833,0.0,0.0,1091.5387781112722,9716.835397304267,0.0,0.0
1834,0.0,0.0,1137.8619630717255,9807.286443618206,0.0,0.0
1835,0.0,0.0,1185.167074468815,9898.339825656214,0.0,0.0
1836,0.0,0.0,1233.4678562129923,9989.978403022344,0.0,0.0
1837,0.0,0.0,1282.7779430872831,10082.184535142154,0.0,0.0
1838,0.0,0.0,1333.1108525174538,10174.94009656484,0.0,0.0
1839,0.0,0.0,1384.4799756098073,10268.226485772739,0.0,0.0
1840,0.0,0.0,1436.8985682081716,10362.024634151612,0.0,0.0
1841,0.0,0.0,1490.3797419708899,10456.315015097354,0.0,0.0
1842,0.0,0.0,1544.9364554710637,10551.077653255868,0.0,0.0
1843,0.0,0.0,1600.581505323274,10646.292133892686,0.0,0.0
1844,0.0,0.0,1657.3275173400075,10741.937612388938,0.0,0.0
1845,0.0,0.0,1715.1869381794638,10837.99282675719,0.0,0.0
1846,0.0,0.0,1774.1720415738273,10934.43619948692,0.0,0.0
1847,0.0,0.0,1834.2949392306052,11031.245953984055,0.0,0.0
1848,0.0,0.0,1895.5675765239878,11128.400126123819,0.0,0.0
1849,0.0,0.0,1958.0017272801458,11225.876569739503,0.0,0.0
1850,0.0,0.0,2021.6089885792994,11323.652962172939,0.0,0.0
1851,0.0,0.0,2086.4007755726348,11421.706809865578,0.0,0.0
1852,0.0,0.0,2152.388316315218,11520.015453988997,0.0,0.0
1853,0.0,0.0,2219.5826466160083,11618.556076113426,0.0,0.0
1854,0.0,0.0,2287.9946049060613,11717.305703912858,0.0,0.0
1855,0.0,0.0,2357.634828809394,11816.241225342319,0.0,0.0
1856,0.0,0.0,2428.513771175889,11915.339497172929,0.0,0.0
1857,0.0,0.0,2500.6417111174324,12014.57741663318,0.0,0.0
1858,0.0,0.0,2574.0287521661908,12113.931924036367,0.0,0.0
1859,0.0,0.0,2648.6848202108004,12213.380004305358,0.0,0.0
1860,0.0,0.0,2724.619661417359,12312.898688481726,0.0,0.0
1861,0.0,0.0,2801.842840133669,12412.465055215824,0.0,0.0
1862,0.0,0.0,2880.363736775955,12512.056232238407,0.0,0.0
1863,0.0,0.0,2960.1915456972056,12611.649397814135,0.0,0.0
1864,0.0,0.0,3041.335273036333,12711.221782177494,0.0,0.0
1865,0.0,0.0,3123.803752893549,12810.750744189703,0.0,0.0
1866,0.0,0.0,3207.605756815611,12910.214215242931,0.0,0.0
1867,0.0,0.0,3292.7500410845646,13009.590848598817,0.0,0.0
1868,0.0,0.0,3379.2453556389696,13108.860002792717,0.0,0.0
1869,0.0,0.0,3467.100452842483,13208.00172511422,0.0,0.0
1870,0.0,0.0,3556.3240960329294,13306.996734921338,0.0,0.0
1871,0.0,0.0,3646.9250678436474,13405.82640679563,0.0,0.0
1872,0.0,0.0,3738.9121782890234,13504.472753546199,0.0,0.0
1873,0.0,0.0,3832.294272606138,13602.918409070437,0.0,0.0
1874,0.0,0.0,3927.080238870668,13701.146611170998,0.0,0.0
1875,0.0,0.0,4023.279067063067,13799.141361593502,0.0,0.0
1876,0.0,0.0,4120.900020487142,13896.887947876552,0.0,0.0
