cohort,TOT,AB,MFH,SFH,TH
1775,8.583026156881916,3.7441321982133893,5.315874639148312,16.981332464586036,10.714947929358862
1776,8.586772610148975,3.7461163642723543,5.32189617763652,16.982278663429557,10.720448888181606
1777,8.590548915633304,3.748116340419439,5.327965696511088,16.9832324017061,10.725993679345562
1778,8.594355073334903,3.7501321266546426,5.334083195772016,16.984193679415657,10.731582302850736
1779,8.598191083253766,3.7521637229779663,5.340248675419305,16.98516249655823,10.73721475869713
1780,8.602056945389897,3.754211129389409,5.346462135452954,16.98613885313382,10.742891046884736
1781,8.605952659743295,3.7562743458889694,5.352723575872961,16.98712274914243,10.74861116741356
1782,8.60987822631396,3.7583533724766505,5.35903299667933,16.98811418458404,10.754375120283605
1783,8.613833645101893,3.7604482091524507,5.365390397872059,16.989113159458682,10.760182905494865
1784,8.617818916107094,3.7625588559163696,5.371795779451148,16.990119673766337,10.766034523047342
1785,8.621834039329562,3.7646853127684086,5.378249141416598,16.99113372750701,10.771929972941034
1786,8.625879014769298,3.7668275797085657,5.384750483768407,16.99215532068069,10.777869255175945
1787,8.629953842426302,3.768985656736843,5.391299806506577,16.993184453287395,10.783852369752074
1788,8.634058522300572,3.77115954385324,5.397897109631109,16.994221125327115,10.78987931666942
1789,8.63819305439211,3.773349241057755,5.404542393141998,16.99526533679985,10.795950095927983
1790,8.642357438700916,3.77555474835039,5.411235657039249,16.9963170877056,10.802064707527762
1791,8.64655167522699,3.777776065731144,5.417976901322859,16.997376378044365,10.808223151468757
1792,8.650775763970326,3.780013193200017,5.424766125992831,16.99844320781615,10.81442542775097
1793,8.655029704930936,3.78226613075701,5.431603331049163,16.999517577020946,10.820671536374402
1794,8.65931349810881,3.784534878402121,5.438488516491854,17.000599485658764,10.826961477339049
1795,8.663627143503952,3.786819436135352,5.445421682320905,17.001688933729593,10.833295250644912
1796,8.667970641116362,3.789119803956703,5.452402828536317,17.00278592123344,10.839672856291996
1797,8.67234399094604,3.7914359818661723,5.459431955138089,17.003890448170303,10.846094294280293
1798,8.676747192992984,3.793767969863761,5.466509062126222,17.00500251454018,10.852559564609809
1799,8.681180247257196,3.7961157679494693,5.473634149500715,17.00612212034308,10.85906866728054
1800,8.685643153738676,3.7984793761232964,5.4808072172615665,17.00724926557899,10.865621602292492
1801,8.690135912437423,3.800858794385243,5.48802826540878,17.00838395024792,10.872218369645658
